REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,value
Atlantis,WN,DIST_TRA,1,2034,0.20235721355108885
Atlantis,WN,DIST_TRA,1,2035,0.20731694917734103
Atlantis,WN,DIST_TRA,1,2036,0.21227668480359324
Atlantis,WN,DIST_TRA,1,2037,0.21773239399247057
Atlantis,WN,DIST_TRA,1,2038,0.22318810318134805
Atlantis,WN,DIST_TRA,1,2039,0.22913978593285064
Atlantis,WN,DIST_TRA,1,2040,0.23558744224697847
Atlantis,WN,DIST_RES,1,2014,2.745213669130581
Atlantis,WN,DIST_RES,1,2015,2.7588529421027745
Atlantis,WN,DIST_RES,1,2016,2.819609703524364
Atlantis,WN,DIST_RES,1,2017,2.9039252091706507
Atlantis,WN,DIST_RES,1,2018,3.0080796573219466
Atlantis,WN,DIST_RES,1,2019,3.1109941715666793
Atlantis,WN,DIST_RES,1,2020,3.210188884091723
Atlantis,WN,DIST_RES,1,2021,3.3267426713086485
Atlantis,WN,DIST_RES,1,2022,3.447016260245263
Atlantis,WN,DIST_RES,1,2023,3.578449254340947
Atlantis,WN,DIST_RES,1,2024,3.6640046938937973
Atlantis,WN,DIST_RES,1,2025,3.7272413231285118
Atlantis,WN,DIST_RES,1,2026,3.7954376879894802
Atlantis,WN,DIST_RES,1,2027,3.869833722383263
Atlantis,WN,DIST_RES,1,2028,3.95042942630986
Atlantis,WN,DIST_RES,1,2029,4.0397046675823995
Atlantis,WN,DIST_RES,1,2030,4.136419512294317
Atlantis,WN,DIST_RES,1,2031,4.2393340265390504
Atlantis,WN,DIST_RES,1,2032,4.343488474690345
Atlantis,WN,DIST_RES,1,2033,4.450122790654767
Atlantis,WN,DIST_RES,1,2034,4.557997040525753
Atlantis,WN,DIST_RES,1,2035,4.665871290396737
Atlantis,WN,DIST_RES,1,2036,4.7799452098005375
Atlantis,WN,DIST_RES,1,2037,4.900218798737152
Atlantis,WN,DIST_RES,1,2038,5.026692057206583
Atlantis,WN,DIST_RES,1,2039,5.159364985208828
Atlantis,WN,DIST_RES,1,2040,5.298237582743891
Atlantis,WN,DIST_SER,1,2014,0.9535091741469814
Atlantis,WN,DIST_SER,1,2015,0.9578489428199519
Atlantis,WN,DIST_SER,1,2016,0.9789278192315238
Atlantis,WN,DIST_SER,1,2017,1.008686232989037
Atlantis,WN,DIST_SER,1,2018,1.0446443162793653
Atlantis,WN,DIST_SER,1,2019,1.0806023995696934
Atlantis,WN,DIST_SER,1,2020,1.114700582000177
Atlantis,WN,DIST_SER,1,2021,1.1549984339634762
Atlantis,WN,DIST_SER,1,2022,1.1971561867866196
Atlantis,WN,DIST_SER,1,2023,1.2424137743761707
Atlantis,WN,DIST_SER,1,2024,1.2721721881336838
Atlantis,WN,DIST_SER,1,2025,1.2944909984518187
Atlantis,WN,DIST_SER,1,2026,1.3180497426765165
Atlantis,WN,DIST_SER,1,2027,1.343468387761059
Atlantis,WN,DIST_SER,1,2028,1.3713669006587275
Atlantis,WN,DIST_SER,1,2029,1.4023652483228037
Atlantis,WN,DIST_SER,1,2030,1.436463430753287
Atlantis,WN,DIST_SER,1,2031,1.4724215140436154
Atlantis,WN,DIST_SER,1,2032,1.5083795973339438
Atlantis,WN,DIST_SER,1,2033,1.5449576475775533
Atlantis,WN,DIST_SER,1,2034,1.5821556647744452
Atlantis,WN,DIST_SER,1,2035,1.619973648924618
Atlantis,WN,DIST_SER,1,2036,1.659651533934635
Atlantis,WN,DIST_SER,1,2037,1.7011893198044974
Atlantis,WN,DIST_SER,1,2038,1.7452069734874855
Atlantis,WN,DIST_SER,1,2039,1.7910845280303178
Atlantis,WN,DIST_SER,1,2040,1.839441950386277
