REGION,TIMESLICE,FUEL,YEAR,value
Atlantis,IN,UR,2031,1.1159079588954988
Atlantis,IN,UR,2032,1.2030951302946593
Atlantis,IN,UR,2033,1.224594504100327
Atlantis,IN,UR,2034,1.2382956435731092
Atlantis,IN,UR,2035,1.2524963777404179
Atlantis,IN,UR,2036,1.2671763802601828
Atlantis,IN,UR,2037,1.2826863618738809
Atlantis,IN,UR,2038,1.298975826029746
Atlantis,IN,UR,2039,1.3160952692795445
Atlantis,IN,UR,2040,1.3341935755763255
Atlantis,IN,EL_Transmission,2014,0.674154465259728
Atlantis,IN,EL_Transmission,2015,0.6775724794263146
Atlantis,IN,EL_Transmission,2016,0.6927357851572571
Atlantis,IN,EL_Transmission,2017,0.7139050150878845
Atlantis,IN,EL_Transmission,2018,0.7401136383231058
Atlantis,IN,EL_Transmission,2019,0.7809485494105777
Atlantis,IN,EL_Transmission,2020,0.8056722202398423
Atlantis,IN,EL_Transmission,2021,0.8348119191727841
Atlantis,IN,EL_Transmission,2022,0.8651773597931909
Atlantis,IN,EL_Transmission,2023,0.898120216045183
Atlantis,IN,EL_Transmission,2024,0.9195486567386314
Atlantis,IN,EL_Transmission,2025,0.9355525609897988
Atlantis,IN,EL_Transmission,2026,0.9525649735352406
Atlantis,IN,EL_Transmission,2027,0.9711462934475463
Atlantis,IN,EL_Transmission,2028,0.9913175094115304
Atlantis,IN,EL_Transmission,2029,1.0137229753424775
Atlantis,IN,EL_Transmission,2030,1.0382787363533634
Atlantis,IN,EL_Transmission,2031,1.0640004211197185
Atlantis,IN,EL_Transmission,2032,1.0901565725394669
Atlantis,IN,EL_Transmission,2033,1.1167818220134802
Atlantis,IN,EL_Transmission,2034,1.1436872710090118
Atlantis,IN,EL_Transmission,2035,1.1710691640571194
Atlantis,IN,EL_Transmission,2036,1.1996169809050259
Atlantis,IN,EL_Transmission,2037,1.229733705119796
Atlantis,IN,EL_Transmission,2038,1.2614403253714683
Atlantis,IN,EL_Transmission,2039,1.2947158529308984
Atlantis,IN,EL_Transmission,2040,1.3296337484018093
Atlantis,IN,EL_Distribution,2014,0.67861823066778
Atlantis,IN,EL_Distribution,2015,0.6819842910190346
Atlantis,IN,EL_Distribution,2016,0.6969171145028668
